item_id,name,category,price,short_description,designer,depth,height,width,other_colors,sellable_online,rating,reviews_count
IKEA01163,LACK,Table,26807,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,39,82,143,"Brown, Beige, Green",True,3.0,65
IKEA01164,MICKE,Bed,34855,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,80,89,199,"Green, Brown, White",False,3.3,455
IKEA01165,TROFAST,Wardrobe,18331,Modern Scandinavian furniture with a simple and functional design.,Monika Mulder,52,58,190,"Green, Oak, Grey",True,4.8,359
IKEA01166,IVAR,Storage,19576,Compact furniture suitable for small apartments.,Ola Wihlborg,33,52,184,"Beige, Black, Green",False,4.7,498
IKEA01167,PAX,Bookshelf,4211,Space-saving furniture with easy assembly.,IKEA Design Team,55,215,100,"Grey, Beige, Green",True,3.8,433
IKEA01168,LACK,Wardrobe,5944,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,82,92,179,"Green, Black, Grey",False,4.3,58
IKEA01169,TROFAST,Storage,37243,Affordable and stylish furniture for everyday use.,Ola Wihlborg,68,185,162,"Blue, White, Grey",True,4.2,411
IKEA01170,ALEX,Chair,38223,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,50,122,178,"Blue, Green, Oak",True,3.7,408
IKEA01171,EKET,Storage,38073,Simple design with clean Scandinavian lines.,Ola Wihlborg,24,132,190,"Blue, Beige, White",True,4.1,17
IKEA01172,ALEX,Wardrobe,6974,Durable furniture with practical storage space.,Monika Mulder,23,216,146,"Grey, Brown, Beige",True,3.7,499
IKEA01173,HEMNES,Bed,29728,Simple design with clean Scandinavian lines.,IKEA Design Team,61,147,192,"Grey, Blue, Black",True,4.1,447
IKEA01174,MICKE,Dining Furniture,21593,Space-saving furniture with easy assembly.,Monika Mulder,64,74,157,"Black, Brown, Blue",True,3.6,161
IKEA01175,BILLY,Chair,42406,Minimalist design suitable for modern homes.,Henrik Preutz,99,157,193,"Brown, Blue, Oak",True,3.5,367
IKEA01176,EKET,Wardrobe,22584,Simple design with clean Scandinavian lines.,Monika Mulder,66,70,73,"Beige, White, Blue",True,4.2,470
IKEA01177,MICKE,Dining Furniture,37230,Durable furniture with practical storage space.,Ola Wihlborg,88,75,131,"Black, Green, White",True,4.4,473
IKEA01178,ALEX,Bookshelf,17759,Compact furniture suitable for small apartments.,Henrik Preutz,88,120,131,"Brown, Oak, White",True,4.2,47
IKEA01179,BESTA,Desk,29501,Simple design with clean Scandinavian lines.,IKEA Design Team,51,170,69,"Grey, White, Oak",True,4.7,117
IKEA01180,HEMNES,Desk,29358,Space-saving furniture with easy assembly.,Jon Karlsson,38,33,105,"Oak, White, Grey",False,4.7,217
IKEA01181,MICKE,Cabinet,37729,Compact furniture suitable for small apartments.,Monika Mulder,43,162,178,"Blue, Beige, Grey",False,4.5,366
IKEA01182,TROFAST,Wardrobe,17771,Minimalist design suitable for modern homes.,Henrik Preutz,66,90,111,"Beige, White, Green",True,3.6,428
IKEA01183,BRIMNES,Desk,35775,Affordable and stylish furniture for everyday use.,Jon Karlsson,32,159,151,"Beige, White, Grey",True,4.4,372
IKEA01184,BRIMNES,Dining Furniture,36810,Simple design with clean Scandinavian lines.,Jon Karlsson,79,98,177,"White, Oak, Grey",False,4.0,228
IKEA01185,BILLY,Table,1948,Affordable and stylish furniture for everyday use.,Monika Mulder,91,196,44,"Beige, Oak, Green",True,3.1,186
IKEA01186,BILLY,Bed,37838,Durable furniture with practical storage space.,IKEA Design Team,96,155,140,"Brown, Oak, Black",False,3.6,361
IKEA01187,ALEX,Bed,22160,Compact furniture suitable for small apartments.,Ola Wihlborg,85,134,66,"Beige, Blue, White",True,4.4,188
IKEA01188,POANG,Chair,5152,Affordable and stylish furniture for everyday use.,IKEA Design Team,87,135,71,"Oak, Black, Grey",True,4.7,20
IKEA01189,ALEX,Storage,48252,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,31,54,133,"Blue, Green, Oak",False,4.4,75
IKEA01190,IVAR,Wardrobe,12491,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,65,75,140,"Grey, Oak, White",True,3.5,107
IKEA01191,HEMNES,Wardrobe,42915,Space-saving furniture with easy assembly.,IKEA Design Team,63,145,54,"Grey, White, Green",True,5.0,35
IKEA01192,ALEX,Wardrobe,6757,Compact furniture suitable for small apartments.,IKEA Design Team,87,33,31,"Beige, Oak, Brown",True,4.6,295
IKEA01193,POANG,Wardrobe,5046,Compact furniture suitable for small apartments.,Jon Karlsson,99,157,76,"Oak, Brown, White",True,4.2,298
IKEA01194,MALM,Storage,46791,Simple design with clean Scandinavian lines.,Jon Karlsson,84,68,143,"White, Grey, Green",True,4.6,164
IKEA01195,LACK,Chair,23374,Space-saving furniture with easy assembly.,Jon Karlsson,95,162,72,"Black, Oak, Green",True,5.0,476
IKEA01196,BESTA,Storage,43653,Affordable and stylish furniture for everyday use.,Monika Mulder,77,59,171,"Black, Brown, Green",True,3.3,496
IKEA01197,IVAR,Storage,12842,Simple design with clean Scandinavian lines.,Monika Mulder,25,121,45,"Green, Blue, Beige",True,4.7,51
IKEA01198,ALEX,Dining Furniture,21506,Affordable and stylish furniture for everyday use.,Ola Wihlborg,93,209,166,"Blue, Green, Grey",True,3.6,74
IKEA01199,EKET,Desk,19698,Space-saving furniture with easy assembly.,Monika Mulder,71,141,126,"Black, Oak, White",False,3.2,292
IKEA01200,EKET,TV Unit,25979,Durable furniture with practical storage space.,Monika Mulder,56,205,44,"White, Black, Green",True,4.8,387
